"Branch","Category","Brand","Product","IMEI/SRNO","Qty","Sender Branch","Status","Variant id"
"SHIRUR","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'862897051960215","1","","In Branch","1272"
"J M ROAD","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'862897051960777","1","","In Branch","1272"
"RAJARAMPURI 2","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'862897051961296","1","","In Branch","1272"
"SHIRUR","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'862897051960611","1","","In Branch","1272"
"SOLAPUR 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052226257","1","","In Branch","1325"
"SATARA 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052226950","1","","In Branch","1325"
"SOLAPUR 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058987233","1","","In Branch","1339"
"ISLAMPUR 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058987639","1","","In Branch","1339"
"RATNAGIRI 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058983794","1","","In Branch","1339"
"INDAPUR","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165059167652","1","","In Branch","1340"
"NASHIK 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058795859","1","","In Branch","1339"
"NASHIK 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058793714","1","","In Branch","1339"
"NASHIK 1","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053896776","1","","In Branch","565"
"NASHIK 1","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053896677","1","","In Branch","565"
"NASHIK 1","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053897154","1","","In Branch","565"
"NASHIK 3","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053896131","1","","In Branch","565"
"NASHIK 2","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053896719","1","","In Branch","565"
"NASHIK 3","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053896172","1","","In Branch","565"
"J M ROAD","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052031038","1","","In Branch","1325"
"SANGAMNER","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052030691","1","","In Branch","1325"
"SANGAMNER","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052031673","1","","In Branch","1325"
"SOLAPUR 2","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052026798","1","","In Branch","1325"
"VADUJ","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052027432","1","","In Branch","1325"
"NAGAR 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052021930","1","","In Branch","1325"
"NAGAR 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052021955","1","","In Branch","1325"
"INDAPUR","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052023951","1","","In Branch","1325"
"TASGAON 2","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052023571","1","","In Branch","1325"
"KARAD 2","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052023050","1","","In Branch","1325"
"VADUJ","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100052023498","1","","In Branch","1325"
"SANGLI 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051707778","1","","In Branch","1322"
"MANCHAR","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051707752","1","","In Branch","1322"
"MIRAJ 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051661314","1","","In Branch","1322"
"KHED","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051661637","1","","In Branch","1322"
"NAGAR 2","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051662155","1","","In Branch","1322"
"BARSHI","Mobiles","VIVO","VIVO Y20G 6GB 128GB Obsidian Black","'864307055128999","1","","In Branch","1376"
"BALAJI NAGAR","Mobiles","VIVO","VIVO Y20G 6GB 128GB Obsidian Black","'864307055701316","1","","In Branch","1376"
"BHOSARI","Mobiles","VIVO","VIVO Y20G 6GB 128GB Obsidian Black","'864307055682037","1","","In Branch","1376"
"ISLAMPUR 1","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'866240057269131","1","","In Branch","1375"
"SHIRUR","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'866240057286754","1","","In Branch","1375"
"SHIRUR","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'866240057273018","1","","In Branch","1375"
"SHRIRAMPUR","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'866240057274495","1","","In Branch","1375"
"KAGAL","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'866240050608251","1","","In Branch","1399"
"VITA 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'866240050588016","1","","In Branch","1399"
"PANDHARPUR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866240050330658","1","","In Branch","1673"
"KOREGAON","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050780475","1","","In Branch","46"
"PIMPRI","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050780491","1","","In Branch","46"
"KARAD 1","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050758539","1","","In Branch","46"
"J M ROAD","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050786134","1","","In Branch","46"
"GANDHINAGAR","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050789237","1","","In Branch","46"
"GANDHINAGAR","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050789633","1","","In Branch","46"
"VITA 2","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050790953","1","","In Branch","46"
"SATARA 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100051203570","1","","In Branch","1325"
"PHALTAN 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100051203778","1","","In Branch","1325"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100051226779","1","","In Branch","1325"
"J M ROAD","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100051221390","1","","In Branch","1325"
"CHIPLUN 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100051215657","1","","In Branch","1325"
"NAGAR 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100051104299","1","","In Branch","1325"
"NAGAR 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051325670","1","","In Branch","1322"
"MIRAJ 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051311332","1","","In Branch","1322"
"RATNAGIRI 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051311076","1","","In Branch","1322"
"J M ROAD","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051330670","1","","In Branch","1322"
"ICHALKARANJI 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051322313","1","","In Branch","1322"
"BALAJI NAGAR","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051290676","1","","In Branch","1322"
"NAGAR 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058960875","1","","In Branch","1340"
"BARSHI","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058961998","1","","In Branch","1340"
"SATARA 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058972656","1","","In Branch","1340"
"NAGAR 2","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058968977","1","","In Branch","1340"
"PIMPRI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058339419","1","","In Branch","1339"
"PIMPRI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058346570","1","","In Branch","1339"
"PIMPRI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058347131","1","","In Branch","1339"
"PANAJI","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100051815670","1","","In Branch","1322"
"MARGAO 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165057735138","1","","In Branch","1339"
"MARGAO 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058388176","1","","In Branch","1340"
"MARGAO 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058389695","1","","In Branch","1340"
"MARGAO 1","Mobiles","VIVO","VIVO Y20G 6GB 128GB Obsidian Black","'866240057191178","1","","In Branch","1376"
"PONDA","Mobiles","VIVO","Vivo V20 Pro 8GB 128GB Sunset Melody","'860688054166674","1","","In Branch","45"
"VASCO","Mobiles","VIVO","Vivo V20 Pro 8GB 128GB Sunset Melody","'860688054167854","1","","In Branch","45"
"PANAJI","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688053976354","1","","In Branch","565"
"NAGAR 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100050503616","1","","In Branch","1325"
"ICHALKARANJI 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100050516915","1","","In Branch","1325"
"KARAD 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100050515891","1","","In Branch","1325"
"SATARA POWAI NAKA","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'865100050514498","1","","In Branch","1325"
"NAGAR 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867059993074","1","","In Branch","1673"
"MANCHAR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867059991516","1","","In Branch","1673"
"MANCHAR","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058766892","1","","In Branch","1340"
"CHIPLUN 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058769177","1","","In Branch","1340"
"MANCHAR","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058767858","1","","In Branch","1340"
"INDAPUR","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058769276","1","","In Branch","1340"
"SATARA 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058769078","1","","In Branch","1340"
"INDAPUR","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058767031","1","","In Branch","1340"
"ISLAMPUR 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058336654","1","","In Branch","1339"
"ISLAMPUR 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058338890","1","","In Branch","1339"
"ISLAMPUR 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058340375","1","","In Branch","1339"
"NAGAR 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165058335870","1","","In Branch","1339"
"ISLAMPUR 1","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'866240051185994","1","","In Branch","1399"
"VIRAR WEST","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'864307052294695","1","","In Branch","1375"
"MIRA ROAD East","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'868326052117652","1","","In Branch","44"
"OSHIWARA","Mobiles","VIVO","VIVO V20 Pro 8GB 128GB Midnight Jazz","'860688054026670","1","","In Branch","565"
"VASAI WEST","Mobiles","VIVO","VIVO Y20G 6GB 128GB Obsidian Black","'866240058343331","1","","In Branch","1376"
"MUMBAI Warehouse","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'864307052057332","1","","In Branch","1375"
"KARAD 3","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866240050282735","1","","In Branch","1673"
"BINDU CHOWK","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867059932395","1","","In Branch","1673"
"PANDHARPUR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866240050009831","1","","In Branch","1673"
"KANKAVALI 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866240050010375","1","","In Branch","1673"
"KARAD 1","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050754694","1","","In Branch","46"
"KOREGAON","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050753597","1","","In Branch","46"
"RANKALA","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050782711","1","","In Branch","46"
"ISLAMPUR 3","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Nebula Blue","'862897052184732","1","","In Branch","1273"
"NAGAR 3","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Nebula Blue","'862897052184971","1","","In Branch","1273"
"NAGAR 1","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Nebula Blue","'862897052187719","1","","In Branch","1273"
"NAGAR 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100050686718","1","","In Branch","1322"
"ISLAMPUR 3","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165057123798","1","","In Branch","1339"
"RATNAGIRI 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165057318513","1","","In Branch","1339"
"PIMPRI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165057319990","1","","In Branch","1339"
"PIMPRI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165057318919","1","","In Branch","1339"
"ISLAMPUR 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'866052050931454","1","","In Branch","1340"
"KARAD 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059906976","1","","In Branch","1325"
"KARAD 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059904278","1","","In Branch","1325"
"CHIPLUN 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059927790","1","","In Branch","1325"
"PHALTAN 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059916918","1","","In Branch","1325"
"KOREGAON","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059928699","1","","In Branch","1325"
"ICHALKARANJI 3","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059922130","1","","In Branch","1325"
"PIMPRI","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059899155","1","","In Branch","1325"
"PANDHARPUR","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059899759","1","","In Branch","1325"
"SANGLI 2","Mobiles","VIVO","VIVO Y12s 3GB 32GB Glacier Blue","'869711059899056","1","","In Branch","1325"
"SOLAPUR 1","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100050257635","1","","In Branch","1322"
"PANDHARPUR","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'865100050253550","1","","In Branch","1322"
"SOLAPUR 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058612278","1","","In Branch","1340"
"BARSHI","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058471519","1","","In Branch","1340"
"ISLAMPUR 1","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165058472251","1","","In Branch","1340"
"KARAD 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059677492","1","","In Branch","1809"
"LATUR 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059677377","1","","In Branch","1809"
"SANGLI 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059677898","1","","In Branch","1809"
"ICHALKARANJI 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059678136","1","","In Branch","1809"
"RATNAGIRI 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059677310","1","","In Branch","1809"
"CHIPLUN 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059678938","1","","In Branch","1809"
"SANGAMNER","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059667279","1","","In Branch","1809"
"NAGAR 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059678755","1","","In Branch","1809"
"WAKAD","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059677054","1","","In Branch","1809"
"PIMPRI","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059669259","1","","In Branch","1809"
"KANKAVALI 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059681775","1","","In Branch","1809"
"KUDAL","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059679910","1","","In Branch","1809"
"SATARA 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059680637","1","","In Branch","1809"
"SATARA 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059680652","1","","In Branch","1809"
"PHALTAN 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059680439","1","","In Branch","1809"
"SOLAPUR 4","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059681577","1","","In Branch","1809"
"SOLAPUR 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059679894","1","","In Branch","1809"
"SOLAPUR 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059679977","1","","In Branch","1809"
"SANGOLA","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059679415","1","","In Branch","1809"
"PANDHARPUR","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059680678","1","","In Branch","1809"
"RAJARAMPURI 2","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059675892","1","","In Branch","1809"
"SADASHIV PETH","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059679837","1","","In Branch","1809"
"SANGLI 1","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059680959","1","","In Branch","1809"
"BALAJI NAGAR","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059679233","1","","In Branch","1809"
"J M ROAD","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059681155","1","","In Branch","1809"
"MIRAJKAR TIKATI","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059681536","1","","In Branch","1809"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059681379","1","","In Branch","1809"
"GANDHINAGAR","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059676478","1","","In Branch","1809"
"BHAYANDER WEST","Mobiles","VIVO","VIVO Y31 6GB 128GB Ocean Blue","'868165059166357","1","","In Branch","1340"
"CHARKOP - kandivali W","Mobiles","VIVO","VIVO Y20G 6GB 128GB Purist Blue","'864307051898439","1","","In Branch","1375"
"BHAYANDER WEST","Mobiles","VIVO","VIVO Y20G 6GB 128GB Obsidian Black","'866240058318390","1","","In Branch","1376"
"CHARKOP - kandivali W","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'866240050175178","1","","In Branch","1399"
"BHAYANDER WEST","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'866240050176051","1","","In Branch","1399"
"SOLAPUR 2","Mobiles","VIVO","VIVO Y1s 2GB 32GB Olive Black","'861326058114932","1","","In Branch","1398"
"PANDHARPUR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Obsidian Black","'868867056680773","1","","In Branch","1399"
"WAKAD","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867056022554","1","","In Branch","1673"
"WAKAD","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867056022513","1","","In Branch","1673"
"SANGAMNER 2","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867056014098","1","","In Branch","1673"
"BINDU CHOWK","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867056021630","1","","In Branch","1673"
"PANDHARPUR","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867056047650","1","","In Branch","1673"
"WAKAD","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'868326051172930","1","","In Branch","44"
"NAGAR 3","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'868326051172559","1","","In Branch","44"
"PHALTAN 1","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'866896058880471","1","","In Branch","46"
"KANKAVALI 2","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'866896058890157","1","","In Branch","46"
"KHED","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'866896058880372","1","","In Branch","46"
"PIMPRI","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050567674","1","","In Branch","46"
"PIMPRI","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050566775","1","","In Branch","46"
"PIMPRI","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050568573","1","","In Branch","46"
"NAGAR 2","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050569399","1","","In Branch","46"
"NAGAR 2","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050569050","1","","In Branch","46"
"PIMPRI","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433050568292","1","","In Branch","46"
"SANGAMNER","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'866896058883590","1","","In Branch","46"
"SHIVAJI ROAD","Mobiles","VIVO","VIVO Y51A 8GB 128GB Crystal Symphony","'868501058198191","1","","In Branch","1327"
"BARSHI","Mobiles","VIVO","VIVO Y51A 8GB 128GB Crystal Symphony","'868501058197375","1","","In Branch","1327"
"KARAD 2","Mobiles","VIVO","VIVO Y51A 8GB 128GB Crystal Symphony","'868501058197037","1","","In Branch","1327"
"NAGAR 3","Mobiles","VIVO","VIVO Y51A 8GB 128GB Crystal Symphony","'868501058207059","1","","In Branch","1327"
"SANGAMNER","Mobiles","VIVO","VIVO Y51A 8GB 128GB Crystal Symphony","'868501058207075","1","","In Branch","1327"
"WAKAD","Mobiles","VIVO","VIVO Y51A 8GB 128GB Crystal Symphony","'868501058208578","1","","In Branch","1327"
"SANGLI 1","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'864419058373579","1","","In Branch","1272"
"SANGLI 1","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'864419058365591","1","","In Branch","1272"
"KARAD 1","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'864419058376192","1","","In Branch","1272"
"PANDHARPUR","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'864419058510170","1","","In Branch","1272"
"SANGLI 1","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'864419058503811","1","","In Branch","1272"
"SAWANTWADI","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'864419058506517","1","","In Branch","1272"
"PETH VADGAON","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Nebula Blue","'864419059173812","1","","In Branch","1273"
